date,SKU,Channel,quantity,Supplier,Country,Region,Store
2021-05-25 00:00:00,Fungistop,Online Store,103.0,Merck,Canada,North America,Store12
2021-06-01 00:00:00,Fungistop,Online Store,139.0,Merck,Germany,EMEA,Store08
2021-06-08 00:00:00,Fungistop,Online Store,74.0,Merck,USA,North America,Store02
2021-06-15 00:00:00,Fungistop,Online Store,157.0,Merck,Egypt,EMEA,Store04
2021-06-22 00:00:00,Fungistop,Online Store,69.0,Merck,South Korea,APAC,Store07
2021-06-29 00:00:00,Fungistop,Online Store,134.0,Merck,South Korea,APAC,Store08
2021-07-06 00:00:00,Fungistop,Online Store,0.0,Merck,Egypt,EMEA,Store06
2021-07-13 00:00:00,Fungistop,Online Store,173.0,Merck,Canada,North America,Store08
2021-07-20 00:00:00,Fungistop,Online Store,55.0,Merck,USA,North America,Store07
2021-07-27 00:00:00,Fungistop,Online Store,45.0,Merck,Egypt,EMEA,Store05
2021-08-03 00:00:00,Fungistop,Online Store,144.0,Merck,Australia,APAC,Store06
2021-08-10 00:00:00,Fungistop,Online Store,95.0,Merck,USA,North America,Store01
2021-08-17 00:00:00,Fungistop,Online Store,36.0,Merck,Canada,North America,Store09
2021-08-24 00:00:00,Fungistop,Online Store,0.0,Merck,Egypt,EMEA,Store04
2021-08-31 00:00:00,Fungistop,Online Store,147.0,Merck,South Korea,APAC,Store01
2021-09-07 00:00:00,Fungistop,Online Store,71.0,Merck,Germany,EMEA,Store01
2021-09-14 00:00:00,Fungistop,Online Store,163.0,Merck,Canada,North America,Store01
2021-09-21 00:00:00,Fungistop,Online Store,42.0,Merck,Germany,EMEA,Store02
2021-09-28 00:00:00,Fungistop,Online Store,106.0,Merck,Germany,EMEA,Store09
2021-10-05 00:00:00,Fungistop,Online Store,23.0,Merck,Australia,APAC,Store02
2021-10-12 00:00:00,Fungistop,Online Store,47.0,Merck,USA,North America,Store08
2021-10-19 00:00:00,Fungistop,Online Store,84.0,Merck,Germany,EMEA,Store10
2021-10-26 00:00:00,Fungistop,Online Store,23.0,Merck,Canada,North America,Store01
2021-11-02 00:00:00,Fungistop,Online Store,0.0,Merck,Australia,APAC,Store07
2021-11-09 00:00:00,Fungistop,Online Store,110.0,Merck,Germany,EMEA,Store01
2021-11-16 00:00:00,Fungistop,Online Store,63.0,Merck,Australia,APAC,Store07
2021-11-23 00:00:00,Fungistop,Online Store,300.0,Merck,Australia,APAC,Store03
2021-11-30 00:00:00,Fungistop,Online Store,147.0,Merck,Egypt,EMEA,Store04
2021-12-07 00:00:00,Fungistop,Online Store,141.0,Merck,Germany,EMEA,Store01
2021-12-14 00:00:00,Fungistop,Online Store,110.0,Merck,Germany,EMEA,Store09
2021-12-21 00:00:00,Fungistop,Online Store,311.0,Merck,South Korea,APAC,Store06
2021-12-28 00:00:00,Fungistop,Online Store,91.0,Merck,Canada,North America,Store09
2022-01-04 00:00:00,Fungistop,Online Store,90.0,Merck,Germany,EMEA,Store04
2022-01-11 00:00:00,Fungistop,Online Store,196.0,Merck,USA,North America,Store01
2022-01-18 00:00:00,Fungistop,Online Store,106.0,Merck,Germany,EMEA,Store06
2022-01-25 00:00:00,Fungistop,Online Store,152.0,Merck,South Korea,APAC,Store02
2022-02-01 00:00:00,Fungistop,Online Store,330.0,Merck,USA,North America,Store09
2022-02-08 00:00:00,Fungistop,Online Store,128.0,Merck,Germany,EMEA,Store06
2022-02-15 00:00:00,Fungistop,Online Store,153.0,Merck,Canada,North America,Store10
2022-02-22 00:00:00,Fungistop,Online Store,79.0,Merck,Australia,APAC,Store10
2022-03-01 00:00:00,Fungistop,Online Store,0.0,Merck,Egypt,EMEA,Store08
2022-03-08 00:00:00,Fungistop,Online Store,81.0,Merck,Canada,North America,Store07
2022-03-15 00:00:00,Fungistop,Online Store,208.0,Merck,South Korea,APAC,Store12
2022-03-22 00:00:00,Fungistop,Online Store,118.0,Merck,Canada,North America,Store10
2022-03-29 00:00:00,Fungistop,Online Store,67.0,Merck,South Korea,APAC,Store08
2022-04-05 00:00:00,Fungistop,Online Store,230.0,Merck,USA,North America,Store02
2022-04-12 00:00:00,Fungistop,Online Store,130.0,Merck,Egypt,EMEA,Store11
2022-04-19 00:00:00,Fungistop,Online Store,94.0,Merck,South Korea,APAC,Store03
2022-04-26 00:00:00,Fungistop,Online Store,61.0,Merck,South Korea,APAC,Store04
2022-05-03 00:00:00,Fungistop,Online Store,124.0,Merck,USA,North America,Store02
2022-05-10 00:00:00,Fungistop,Online Store,179.0,Merck,Egypt,EMEA,Store06
2022-05-17 00:00:00,Fungistop,Online Store,120.0,Merck,South Korea,APAC,Store04
2022-05-24 00:00:00,Fungistop,Online Store,81.0,Merck,Germany,EMEA,Store09
2022-05-31 00:00:00,Fungistop,Online Store,47.0,Merck,Australia,APAC,Store03
2022-06-07 00:00:00,Fungistop,Online Store,76.0,Merck,South Korea,APAC,Store08
2022-06-14 00:00:00,Fungistop,Online Store,152.0,Merck,Egypt,EMEA,Store12
2022-06-21 00:00:00,Fungistop,Online Store,109.0,Merck,Australia,APAC,Store09
2022-06-28 00:00:00,Fungistop,Online Store,75.0,Merck,South Korea,APAC,Store07
2022-07-05 00:00:00,Fungistop,Online Store,141.0,Merck,Canada,North America,Store02
2022-07-12 00:00:00,Fungistop,Online Store,40.0,Merck,South Korea,APAC,Store10
2022-07-19 00:00:00,Fungistop,Online Store,93.0,Merck,South Korea,APAC,Store08
2022-07-26 00:00:00,Fungistop,Online Store,138.0,Merck,Australia,APAC,Store07
2022-08-02 00:00:00,Fungistop,Online Store,220.0,Merck,USA,North America,Store12
2022-08-09 00:00:00,Fungistop,Online Store,91.0,Merck,Germany,EMEA,Store01
2022-08-16 00:00:00,Fungistop,Online Store,169.0,Merck,Germany,EMEA,Store05
2022-08-23 00:00:00,Fungistop,Online Store,0.0,Merck,South Korea,APAC,Store07
2022-08-30 00:00:00,Fungistop,Online Store,84.0,Merck,Canada,North America,Store03
2022-09-06 00:00:00,Fungistop,Online Store,64.0,Merck,Australia,APAC,Store07
2022-09-13 00:00:00,Fungistop,Online Store,0.0,Merck,Germany,EMEA,Store06
2022-09-20 00:00:00,Fungistop,Online Store,102.0,Merck,Egypt,EMEA,Store03
2022-09-27 00:00:00,Fungistop,Online Store,117.0,Merck,USA,North America,Store06
2022-10-04 00:00:00,Fungistop,Online Store,26.0,Merck,Canada,North America,Store03
2022-10-11 00:00:00,Fungistop,Online Store,129.0,Merck,South Korea,APAC,Store09
2022-10-18 00:00:00,Fungistop,Online Store,126.0,Merck,South Korea,APAC,Store08
2022-10-25 00:00:00,Fungistop,Online Store,61.0,Merck,South Korea,APAC,Store11
2022-11-01 00:00:00,Fungistop,Online Store,71.0,Merck,Australia,APAC,Store02
2022-11-08 00:00:00,Fungistop,Online Store,312.0,Merck,South Korea,APAC,Store12
2022-11-15 00:00:00,Fungistop,Online Store,68.0,Merck,Egypt,EMEA,Store10
2022-11-22 00:00:00,Fungistop,Online Store,169.0,Merck,Australia,APAC,Store07
2022-11-29 00:00:00,Fungistop,Online Store,111.0,Merck,USA,North America,Store12
2022-12-06 00:00:00,Fungistop,Online Store,128.0,Merck,Egypt,EMEA,Store02
2022-12-13 00:00:00,Fungistop,Online Store,114.0,Merck,Germany,EMEA,Store08
2022-12-20 00:00:00,Fungistop,Online Store,230.0,Merck,USA,North America,Store05
2022-12-27 00:00:00,Fungistop,Online Store,136.0,Merck,Canada,North America,Store07
2023-01-03 00:00:00,Fungistop,Online Store,20.0,Merck,Canada,North America,Store10
2023-01-10 00:00:00,Fungistop,Online Store,79.0,Merck,Egypt,EMEA,Store12
2023-01-17 00:00:00,Fungistop,Online Store,126.0,Merck,Canada,North America,Store05
2023-01-24 00:00:00,Fungistop,Online Store,0.0,Merck,Canada,North America,Store04
2023-01-31 00:00:00,Fungistop,Online Store,334.0,Merck,Canada,North America,Store08
2023-02-07 00:00:00,Fungistop,Online Store,131.0,Merck,Australia,APAC,Store11
2023-02-14 00:00:00,Fungistop,Online Store,0.0,Merck,Australia,APAC,Store10
2023-02-21 00:00:00,Fungistop,Online Store,234.0,Merck,Egypt,EMEA,Store02
2023-02-28 00:00:00,Fungistop,Online Store,168.0,Merck,USA,North America,Store05
2023-03-07 00:00:00,Fungistop,Online Store,125.0,Merck,South Korea,APAC,Store07
2023-03-14 00:00:00,Fungistop,Online Store,85.0,Merck,Canada,North America,Store03
2023-03-21 00:00:00,Fungistop,Online Store,58.0,Merck,USA,North America,Store06
2023-03-28 00:00:00,Fungistop,Online Store,117.0,Merck,Canada,North America,Store01
2023-04-04 00:00:00,Fungistop,Online Store,179.0,Merck,Egypt,EMEA,Store02
2023-04-11 00:00:00,Fungistop,Online Store,0.0,Merck,South Korea,APAC,Store09
2023-04-18 00:00:00,Fungistop,Online Store,127.0,Merck,South Korea,APAC,Store11
2023-04-25 00:00:00,Fungistop,Online Store,41.0,Merck,South Korea,APAC,Store07
2023-05-02 00:00:00,Fungistop,Online Store,126.0,Merck,South Korea,APAC,Store10
2023-05-09 00:00:00,Fungistop,Online Store,67.0,Merck,South Korea,APAC,Store07
2023-05-16 00:00:00,Fungistop,Online Store,168.0,Merck,Germany,EMEA,Store11
2023-05-23 00:00:00,Fungistop,Online Store,130.0,Merck,Egypt,EMEA,Store07
2023-05-30 00:00:00,Fungistop,Online Store,98.0,Merck,South Korea,APAC,Store12
2023-06-06 00:00:00,Fungistop,Online Store,192.0,Merck,Australia,APAC,Store02
2023-06-13 00:00:00,Fungistop,Online Store,184.0,Merck,South Korea,APAC,Store04
2023-06-20 00:00:00,Fungistop,Online Store,130.0,Merck,Egypt,EMEA,Store04
2023-06-27 00:00:00,Fungistop,Online Store,0.0,Merck,Australia,APAC,Store09
2023-07-04 00:00:00,Fungistop,Online Store,182.0,Merck,Australia,APAC,Store04
2023-07-11 00:00:00,Fungistop,Online Store,73.0,Merck,South Korea,APAC,Store03
2023-07-18 00:00:00,Fungistop,Online Store,107.0,Merck,Canada,North America,Store04
2023-07-25 00:00:00,Fungistop,Online Store,94.0,Merck,South Korea,APAC,Store08
2023-08-01 00:00:00,Fungistop,Online Store,85.0,Merck,South Korea,APAC,Store12
2023-08-08 00:00:00,Fungistop,Online Store,142.0,Merck,Australia,APAC,Store07
2023-08-15 00:00:00,Fungistop,Online Store,0.0,Merck,Germany,EMEA,Store08
2023-08-22 00:00:00,Fungistop,Online Store,187.0,Merck,Canada,North America,Store03
2023-08-29 00:00:00,Fungistop,Online Store,123.0,Merck,USA,North America,Store08
2023-09-05 00:00:00,Fungistop,Online Store,117.0,Merck,Canada,North America,Store03
2023-09-12 00:00:00,Fungistop,Online Store,213.0,Merck,Canada,North America,Store12
2023-09-19 00:00:00,Fungistop,Online Store,189.0,Merck,Egypt,EMEA,Store07
2023-09-26 00:00:00,Fungistop,Online Store,112.0,Merck,Canada,North America,Store04
2023-10-03 00:00:00,Fungistop,Online Store,180.0,Merck,Germany,EMEA,Store08
2023-10-10 00:00:00,Fungistop,Online Store,162.0,Merck,Australia,APAC,Store02
2023-10-17 00:00:00,Fungistop,Online Store,261.0,Merck,Canada,North America,Store07
2023-10-24 00:00:00,Fungistop,Online Store,73.0,Merck,Australia,APAC,Store03
2021-02-02 00:00:00,Dermacil,Online Store,165.0,Merck,South Korea,APAC,Store09
2021-02-09 00:00:00,Dermacil,Online Store,459.0,Merck,Australia,APAC,Store03
2021-02-16 00:00:00,Dermacil,Online Store,157.0,Merck,USA,North America,Store07
2021-02-23 00:00:00,Dermacil,Online Store,421.0,Merck,Australia,APAC,Store10
2021-03-02 00:00:00,Dermacil,Online Store,739.0,Merck,Canada,North America,Store12
2021-03-09 00:00:00,Dermacil,Online Store,0.0,Merck,South Korea,APAC,Store07
2021-03-16 00:00:00,Dermacil,Online Store,564.0,Merck,South Korea,APAC,Store07
2021-03-23 00:00:00,Dermacil,Online Store,226.0,Merck,South Korea,APAC,Store04
2021-03-30 00:00:00,Dermacil,Online Store,885.0,Merck,Canada,North America,Store05
2021-04-06 00:00:00,Dermacil,Online Store,1212.0,Merck,South Korea,APAC,Store02
2021-04-13 00:00:00,Dermacil,Online Store,1064.0,Merck,Egypt,EMEA,Store10
2021-04-20 00:00:00,Dermacil,Online Store,888.0,Merck,Egypt,EMEA,Store08
2021-04-27 00:00:00,Dermacil,Online Store,409.0,Merck,Germany,EMEA,Store01
2021-05-04 00:00:00,Dermacil,Online Store,709.0,Merck,Australia,APAC,Store09
2021-05-11 00:00:00,Dermacil,Online Store,401.0,Merck,Egypt,EMEA,Store03
2021-05-18 00:00:00,Dermacil,Online Store,128.0,Merck,Egypt,EMEA,Store06
2021-05-25 00:00:00,Dermacil,Online Store,379.0,Merck,USA,North America,Store01
2021-06-01 00:00:00,Dermacil,Online Store,696.0,Merck,Egypt,EMEA,Store09
2021-06-08 00:00:00,Dermacil,Online Store,1012.0,Merck,Egypt,EMEA,Store06
2021-06-15 00:00:00,Dermacil,Online Store,762.0,Merck,Canada,North America,Store03
2021-06-22 00:00:00,Dermacil,Online Store,574.0,Merck,Australia,APAC,Store03
2021-06-29 00:00:00,Dermacil,Online Store,0.0,Merck,Australia,APAC,Store05
2021-07-06 00:00:00,Dermacil,Online Store,691.0,Merck,South Korea,APAC,Store02
2021-07-13 00:00:00,Dermacil,Online Store,120.0,Merck,Germany,EMEA,Store08
2021-07-20 00:00:00,Dermacil,Online Store,1297.0,Merck,Canada,North America,Store02
2021-07-27 00:00:00,Dermacil,Online Store,836.0,Merck,Egypt,EMEA,Store09
2021-08-03 00:00:00,Dermacil,Online Store,136.0,Merck,Germany,EMEA,Store08
2021-08-10 00:00:00,Dermacil,Online Store,1327.0,Merck,Australia,APAC,Store02
2021-08-17 00:00:00,Dermacil,Online Store,560.0,Merck,Germany,EMEA,Store05
2021-08-24 00:00:00,Dermacil,Online Store,0.0,Merck,Australia,APAC,Store02
2021-08-31 00:00:00,Dermacil,Online Store,472.0,Merck,South Korea,APAC,Store06
2021-09-07 00:00:00,Dermacil,Online Store,525.0,Merck,Canada,North America,Store08
2021-09-14 00:00:00,Dermacil,Online Store,1122.0,Merck,Australia,APAC,Store08
2021-09-21 00:00:00,Dermacil,Online Store,893.0,Merck,Canada,North America,Store12
2021-09-28 00:00:00,Dermacil,Online Store,489.0,Merck,South Korea,APAC,Store02
2021-10-05 00:00:00,Dermacil,Online Store,840.0,Merck,USA,North America,Store05
2021-10-12 00:00:00,Dermacil,Online Store,672.0,Merck,Egypt,EMEA,Store01
2021-10-19 00:00:00,Dermacil,Online Store,267.0,Merck,Egypt,EMEA,Store06
2021-10-26 00:00:00,Dermacil,Online Store,485.0,Merck,Germany,EMEA,Store08
2021-11-02 00:00:00,Dermacil,Online Store,752.0,Merck,USA,North America,Store01
2021-11-09 00:00:00,Dermacil,Online Store,524.0,Merck,South Korea,APAC,Store10
2021-11-16 00:00:00,Dermacil,Online Store,117.0,Merck,USA,North America,Store06
2021-11-23 00:00:00,Dermacil,Online Store,504.0,Merck,Egypt,EMEA,Store08
2021-11-30 00:00:00,Dermacil,Online Store,599.0,Merck,Australia,APAC,Store01
2021-12-07 00:00:00,Dermacil,Online Store,918.0,Merck,Germany,EMEA,Store07
2021-12-14 00:00:00,Dermacil,Online Store,597.0,Merck,Germany,EMEA,Store03
2021-12-21 00:00:00,Dermacil,Online Store,1049.0,Merck,Germany,EMEA,Store08
2021-12-28 00:00:00,Dermacil,Online Store,366.0,Merck,South Korea,APAC,Store07
2022-01-04 00:00:00,Dermacil,Online Store,135.0,Merck,Canada,North America,Store03
2022-01-11 00:00:00,Dermacil,Online Store,373.0,Merck,Egypt,EMEA,Store11
2022-01-18 00:00:00,Dermacil,Online Store,360.0,Merck,Egypt,EMEA,Store05
2022-01-25 00:00:00,Dermacil,Online Store,702.0,Merck,Canada,North America,Store11
2022-02-01 00:00:00,Dermacil,Online Store,505.0,Merck,Germany,EMEA,Store07
2022-02-08 00:00:00,Dermacil,Online Store,496.0,Merck,Canada,North America,Store12
2022-02-15 00:00:00,Dermacil,Online Store,157.0,Merck,South Korea,APAC,Store02
2022-02-22 00:00:00,Dermacil,Online Store,316.0,Merck,Egypt,EMEA,Store01
2022-03-01 00:00:00,Dermacil,Online Store,0.0,Merck,Egypt,EMEA,Store01
2022-03-08 00:00:00,Dermacil,Online Store,249.0,Merck,USA,North America,Store07
2022-03-15 00:00:00,Dermacil,Online Store,842.0,Merck,Germany,EMEA,Store01
2022-03-22 00:00:00,Dermacil,Online Store,575.0,Merck,Germany,EMEA,Store11
2022-03-29 00:00:00,Dermacil,Online Store,782.0,Merck,Egypt,EMEA,Store04
2022-04-05 00:00:00,Dermacil,Online Store,1316.0,Merck,Australia,APAC,Store06
2022-04-12 00:00:00,Dermacil,Online Store,435.0,Merck,Canada,North America,Store12
2022-04-19 00:00:00,Dermacil,Online Store,937.0,Merck,Canada,North America,Store02
2022-04-26 00:00:00,Dermacil,Online Store,555.0,Merck,South Korea,APAC,Store04
2022-05-03 00:00:00,Dermacil,Online Store,554.0,Merck,Germany,EMEA,Store03
2022-05-10 00:00:00,Dermacil,Online Store,1038.0,Merck,USA,North America,Store06
2022-05-17 00:00:00,Dermacil,Online Store,830.0,Merck,Germany,EMEA,Store11
2022-05-24 00:00:00,Dermacil,Online Store,208.0,Merck,South Korea,APAC,Store11
2022-05-31 00:00:00,Dermacil,Online Store,95.0,Merck,Egypt,EMEA,Store04
2022-06-07 00:00:00,Dermacil,Online Store,487.0,Merck,Australia,APAC,Store12
2022-06-14 00:00:00,Dermacil,Online Store,912.0,Merck,South Korea,APAC,Store03
2022-06-21 00:00:00,Dermacil,Online Store,1543.0,Merck,Germany,EMEA,Store10
2022-06-28 00:00:00,Dermacil,Online Store,484.0,Merck,USA,North America,Store11
2022-07-05 00:00:00,Dermacil,Online Store,684.0,Merck,Egypt,EMEA,Store04
2022-07-12 00:00:00,Dermacil,Online Store,833.0,Merck,South Korea,APAC,Store03
2022-07-19 00:00:00,Dermacil,Online Store,654.0,Merck,Egypt,EMEA,Store11
2022-07-26 00:00:00,Dermacil,Online Store,371.0,Merck,Egypt,EMEA,Store02
2022-08-02 00:00:00,Dermacil,Online Store,986.0,Merck,USA,North America,Store12
2022-08-09 00:00:00,Dermacil,Online Store,424.0,Merck,South Korea,APAC,Store03
2022-08-16 00:00:00,Dermacil,Online Store,0.0,Merck,South Korea,APAC,Store03
2022-08-23 00:00:00,Dermacil,Online Store,541.0,Merck,USA,North America,Store02
2022-08-30 00:00:00,Dermacil,Online Store,423.0,Merck,Australia,APAC,Store06
2022-09-06 00:00:00,Dermacil,Online Store,495.0,Merck,Australia,APAC,Store02
2022-09-13 00:00:00,Dermacil,Online Store,150.0,Merck,Australia,APAC,Store02
2022-09-20 00:00:00,Dermacil,Online Store,563.0,Merck,South Korea,APAC,Store08
2022-09-27 00:00:00,Dermacil,Online Store,231.0,Merck,South Korea,APAC,Store08
2022-10-04 00:00:00,Dermacil,Online Store,539.0,Merck,Australia,APAC,Store07
2022-10-11 00:00:00,Dermacil,Online Store,694.0,Merck,Germany,EMEA,Store07
2022-10-18 00:00:00,Dermacil,Online Store,203.0,Merck,Egypt,EMEA,Store10
2022-10-25 00:00:00,Dermacil,Online Store,284.0,Merck,Australia,APAC,Store04
2022-11-01 00:00:00,Dermacil,Online Store,508.0,Merck,Australia,APAC,Store08
2022-11-08 00:00:00,Dermacil,Online Store,219.0,Merck,Australia,APAC,Store10
2022-11-15 00:00:00,Dermacil,Online Store,469.0,Merck,Canada,North America,Store03
2022-11-22 00:00:00,Dermacil,Online Store,1059.0,Merck,Germany,EMEA,Store02
2022-11-29 00:00:00,Dermacil,Online Store,121.0,Merck,South Korea,APAC,Store04
2022-12-06 00:00:00,Dermacil,Online Store,740.0,Merck,USA,North America,Store02
2022-12-13 00:00:00,Dermacil,Online Store,0.0,Merck,Australia,APAC,Store08
2022-12-20 00:00:00,Dermacil,Online Store,1984.0,Merck,South Korea,APAC,Store08
2022-12-27 00:00:00,Dermacil,Online Store,719.0,Merck,Australia,APAC,Store01
2023-01-03 00:00:00,Dermacil,Online Store,367.0,Merck,Egypt,EMEA,Store08
2023-01-10 00:00:00,Dermacil,Online Store,489.0,Merck,Canada,North America,Store05
2023-01-17 00:00:00,Dermacil,Online Store,746.0,Merck,South Korea,APAC,Store01
2023-01-24 00:00:00,Dermacil,Online Store,494.0,Merck,Germany,EMEA,Store06
2023-01-31 00:00:00,Dermacil,Online Store,0.0,Merck,South Korea,APAC,Store01
2023-02-07 00:00:00,Dermacil,Online Store,810.0,Merck,Germany,EMEA,Store12
2023-02-14 00:00:00,Dermacil,Online Store,510.0,Merck,Australia,APAC,Store07
2023-02-21 00:00:00,Dermacil,Online Store,0.0,Merck,Germany,EMEA,Store12
2023-02-28 00:00:00,Dermacil,Online Store,1550.0,Merck,Canada,North America,Store09
2023-03-07 00:00:00,Dermacil,Online Store,248.0,Merck,Germany,EMEA,Store09
2023-03-14 00:00:00,Dermacil,Online Store,999.0,Merck,Egypt,EMEA,Store12
2023-03-21 00:00:00,Dermacil,Online Store,872.0,Merck,USA,North America,Store07
2023-03-28 00:00:00,Dermacil,Online Store,604.0,Merck,Australia,APAC,Store11
2023-04-04 00:00:00,Dermacil,Online Store,589.0,Merck,Australia,APAC,Store06
2023-04-11 00:00:00,Dermacil,Online Store,808.0,Merck,South Korea,APAC,Store02
2023-04-18 00:00:00,Dermacil,Online Store,364.0,Merck,Australia,APAC,Store02
2023-04-25 00:00:00,Dermacil,Online Store,690.0,Merck,Germany,EMEA,Store01
2023-05-02 00:00:00,Dermacil,Online Store,617.0,Merck,South Korea,APAC,Store12
2023-05-09 00:00:00,Dermacil,Online Store,542.0,Merck,South Korea,APAC,Store10
2023-05-16 00:00:00,Dermacil,Online Store,699.0,Merck,Australia,APAC,Store11
2023-05-23 00:00:00,Dermacil,Online Store,0.0,Merck,Egypt,EMEA,Store12
2023-05-30 00:00:00,Dermacil,Online Store,315.0,Merck,USA,North America,Store09
2023-06-06 00:00:00,Dermacil,Online Store,0.0,Merck,USA,North America,Store11
2023-06-13 00:00:00,Dermacil,Online Store,676.0,Merck,South Korea,APAC,Store10
2023-06-20 00:00:00,Dermacil,Online Store,426.0,Merck,Germany,EMEA,Store08
2023-06-27 00:00:00,Dermacil,Online Store,660.0,Merck,USA,North America,Store03
2023-07-04 00:00:00,Dermacil,Online Store,1001.0,Merck,Germany,EMEA,Store06
2023-07-11 00:00:00,Dermacil,Online Store,741.0,Merck,Canada,North America,Store12
2023-07-18 00:00:00,Dermacil,Online Store,262.0,Merck,Egypt,EMEA,Store12
2023-07-25 00:00:00,Dermacil,Online Store,189.0,Merck,Germany,EMEA,Store02
2023-08-01 00:00:00,Dermacil,Online Store,325.0,Merck,Australia,APAC,Store11
2023-08-08 00:00:00,Dermacil,Online Store,706.0,Merck,USA,North America,Store12
2023-08-15 00:00:00,Dermacil,Online Store,103.0,Merck,USA,North America,Store08
2023-08-22 00:00:00,Dermacil,Online Store,150.0,Merck,Germany,EMEA,Store04
2023-08-29 00:00:00,Dermacil,Online Store,210.0,Merck,South Korea,APAC,Store04
2023-09-05 00:00:00,Dermacil,Online Store,502.0,Merck,Egypt,EMEA,Store05
2023-09-12 00:00:00,Dermacil,Online Store,0.0,Merck,Australia,APAC,Store06
2023-09-19 00:00:00,Dermacil,Online Store,428.0,Merck,Egypt,EMEA,Store02
2023-09-26 00:00:00,Dermacil,Online Store,274.0,Merck,Germany,EMEA,Store02
2023-10-03 00:00:00,Dermacil,Online Store,792.0,Merck,Egypt,EMEA,Store09
2023-10-10 00:00:00,Dermacil,Online Store,182.0,Merck,Germany,EMEA,Store11
2023-10-17 00:00:00,Dermacil,Online Store,462.0,Merck,Australia,APAC,Store12
2023-10-24 00:00:00,Dermacil,Online Store,572.0,Merck,Egypt,EMEA,Store12
