Date,SKU,Channel,Demand,Supplier,Country,Region,Store
2021-03-09 00:00:00,Thyrocare,Online Store,396.0,Pfizer,Canada,,Store08
2021-03-09 00:00:00,AntifungalY,Retail Store,328.0,Bayer,Germany,EMEA,Store12
2021-03-09 00:00:00,Immunomax,Chain Store,287.0,Pfizer,Canada,,Store01
2021-03-09 00:00:00,Dermaglow,Chain Store,389.0,Merck,Germany,EMEA,Store03
2021-03-09 00:00:00,Dermacil,Online Store,357.0,Merck,Egypt,EMEA,Store01
2021-03-09 00:00:00,Immunoboost,Chain Store,287.0,Pfizer,Egypt,EMEA,Store11
2021-03-09 00:00:00,Osteogrow,Retail Store,280.0,Pfizer,Canada,,Store01
2021-03-09 00:00:00,Paingelix,Online Store,269.0,Bayer,Egypt,EMEA,Store01
2021-03-09 00:00:00,Paingelix,Chain Store,130.0,Bayer,South Korea,APAC,Store08
2021-03-09 00:00:00,Cancerend,Retail Store,766.0,Bayer,Australia,APAC,Store02
2021-03-09 00:00:00,Immunoboost,Online Store,339.0,Pfizer,Egypt,EMEA,Store09
2021-03-09 00:00:00,Hepaheal,Retail Store,449.0,Pfizer,South Korea,APAC,Store12
2021-03-09 00:00:00,Osteofix,Online Store,211.0,Pfizer,Canada,,Store06
2021-03-09 00:00:00,Cardioplus,Chain Store,130.0,Bayer,Germany,EMEA,Store02
2021-03-09 00:00:00,Neurofix,Online Store,388.0,Pfizer,USA,,Store02
2021-03-09 00:00:00,Bronchosafe,Retail Store,507.0,Bayer,USA,,Store12
2021-03-09 00:00:00,Immunomax,Online Store,339.0,Pfizer,Germany,EMEA,Store07
2021-03-09 00:00:00,Cardioplus,Online Store,263.0,Bayer,Canada,,Store01
2021-03-09 00:00:00,Cardioplus,Retail Store,218.0,Bayer,Germany,EMEA,Store10
2021-03-09 00:00:00,Cancerend,Chain Store,199.0,Bayer,Australia,APAC,Store01
2021-03-09 00:00:00,Thyrocare,Chain Store,195.0,Pfizer,Germany,EMEA,Store04
2021-03-09 00:00:00,Osteofix,Retail Store,285.0,Pfizer,Germany,EMEA,Store08
2021-03-09 00:00:00,Dermaglow,Online Store,357.0,Merck,Germany,EMEA,Store09
2021-03-09 00:00:00,Cancerend,Online Store,396.0,Bayer,Germany,EMEA,Store01
2021-03-09 00:00:00,Diabetrol,Chain Store,385.0,Merck,South Korea,APAC,Store12
2021-03-09 00:00:00,Diabetrol,Online Store,350.0,Merck,Canada,,Store03
2021-03-09 00:00:00,AntifungalY,Online Store,406.0,Bayer,Canada,,Store03
2021-03-09 00:00:00,Bronchosafe,Online Store,346.0,Bayer,USA,,Store01
2021-03-09 00:00:00,Fungistop,Online Store,406.0,Merck,USA,,Store11
2021-03-09 00:00:00,Neurofix,Chain Store,195.0,Pfizer,Canada,,Store02
2021-03-09 00:00:00,Osteogrow,Chain Store,340.0,Pfizer,South Korea,APAC,Store01
2021-03-09 00:00:00,Neurofix,Retail Store,766.0,Pfizer,Egypt,EMEA,Store03
2021-03-09 00:00:00,Fungistop,Retail Store,322.0,Merck,Canada,,Store07
2021-03-09 00:00:00,Hepafix,Retail Store,440.0,Merck,Australia,APAC,Store01
2021-03-09 00:00:00,Virustop,Retail Store,507.0,Merck,USA,,Store02
2021-03-09 00:00:00,Hepaheal,Online Store,307.0,Pfizer,Germany,EMEA,Store08
2021-03-09 00:00:00,Cardiox,Chain Store,133.0,Bayer,Australia,APAC,Store03
2021-03-09 00:00:00,Immunomax,Retail Store,507.0,Pfizer,Germany,EMEA,Store02
2021-03-09 00:00:00,Diabecheck,Chain Store,385.0,Merck,Germany,EMEA,Store09
2021-03-09 00:00:00,Diabetrol,Retail Store,450.0,Merck,Egypt,EMEA,Store02
2021-03-09 00:00:00,AntifungalY,Chain Store,75.0,Bayer,Egypt,EMEA,Store10
2021-03-09 00:00:00,Hepafix,Chain Store,477.0,Merck,Egypt,EMEA,Store06
2021-03-09 00:00:00,Virustop,Online Store,339.0,Merck,South Korea,APAC,Store02
2021-03-09 00:00:00,Dermaglow,Retail Store,253.0,Merck,South Korea,APAC,Store02
2021-03-09 00:00:00,Hepaheal,Chain Store,468.0,Pfizer,Egypt,EMEA,Store02
2021-03-09 00:00:00,Virustop,Chain Store,282.0,Merck,South Korea,APAC,Store05
2021-03-09 00:00:00,Bronchosafe,Chain Store,287.0,Bayer,Germany,EMEA,Store10
2021-03-09 00:00:00,Diabecheck,Online Store,358.0,Merck,Canada,,Store10
2021-03-09 00:00:00,Diabecheck,Retail Store,450.0,Merck,USA,,Store10
2021-03-09 00:00:00,Cardiox,Online Store,269.0,Bayer,Egypt,EMEA,Store04
2021-03-09 00:00:00,Dermacil,Retail Store,253.0,Merck,Egypt,EMEA,Store07
2021-03-09 00:00:00,Immunoboost,Retail Store,497.0,Pfizer,Australia,APAC,Store05
2021-03-09 00:00:00,Fungistop,Chain Store,75.0,Merck,USA,,Store07
2021-03-09 00:00:00,Paingelix,Retail Store,222.0,Bayer,South Korea,APAC,Store01
2021-03-09 00:00:00,Dermacil,Chain Store,381.0,Merck,Australia,APAC,Store04
2021-03-09 00:00:00,Thyrocare,Retail Store,751.0,Pfizer,Australia,APAC,Store05
2021-03-16 00:00:00,Osteogrow,Chain Store,340.0,Pfizer,South Korea,APAC,Store06
2021-03-16 00:00:00,Dermaglow,Online Store,390.0,Merck,Australia,APAC,Store11
2021-03-16 00:00:00,Diabetrol,Online Store,348.0,Merck,Germany,EMEA,Store12
2021-03-16 00:00:00,AntifungalY,Chain Store,70.0,Bayer,Egypt,EMEA,Store08
2021-03-16 00:00:00,Immunoboost,Retail Store,455.0,Pfizer,South Korea,APAC,Store01
2021-03-16 00:00:00,Immunoboost,Online Store,320.0,Pfizer,Canada,,Store08
2021-03-16 00:00:00,Neurofix,Chain Store,196.0,Pfizer,Australia,APAC,Store01
2021-03-16 00:00:00,AntifungalY,Online Store,380.0,Bayer,Germany,EMEA,Store09
2021-03-16 00:00:00,Dermacil,Retail Store,277.0,Merck,USA,,Store09
2021-03-16 00:00:00,Virustop,Online Store,320.0,Merck,South Korea,APAC,Store06
2021-03-16 00:00:00,Cardioplus,Retail Store,210.0,Bayer,USA,,Store01
2021-03-16 00:00:00,Cardiox,Online Store,256.0,Bayer,Germany,EMEA,Store09
2021-03-16 00:00:00,Cancerend,Chain Store,200.0,Bayer,South Korea,APAC,Store08
2021-03-16 00:00:00,Dermacil,Online Store,390.0,Merck,Canada,,Store09
2021-03-16 00:00:00,Dermaglow,Chain Store,429.0,Merck,Australia,APAC,Store09
2021-03-16 00:00:00,Diabetrol,Retail Store,446.0,Merck,USA,,Store03
2021-03-16 00:00:00,Virustop,Retail Store,464.0,Merck,Canada,,Store08
2021-03-16 00:00:00,Neurofix,Online Store,395.0,Pfizer,USA,,Store06
2021-03-16 00:00:00,Osteofix,Online Store,212.0,Pfizer,Canada,,Store02
2021-03-16 00:00:00,Osteofix,Retail Store,287.0,Pfizer,Germany,EMEA,Store01
2021-03-16 00:00:00,Hepafix,Retail Store,407.0,Merck,Egypt,EMEA,Store12
2021-03-16 00:00:00,Osteogrow,Retail Store,282.0,Pfizer,Egypt,EMEA,Store07
2021-03-16 00:00:00,Cardiox,Retail Store,214.0,Bayer,Egypt,EMEA,Store02
2021-03-16 00:00:00,Cardioplus,Chain Store,125.0,Bayer,USA,,Store04
2021-03-16 00:00:00,Hepaheal,Retail Store,416.0,Pfizer,Canada,,Store11
2021-03-16 00:00:00,AntifungalY,Retail Store,308.0,Bayer,Canada,,Store01
2021-03-16 00:00:00,Dermacil,Chain Store,421.0,Merck,Australia,APAC,Store05
2021-03-16 00:00:00,Immunoboost,Chain Store,271.0,Pfizer,Canada,,Store03
2021-03-16 00:00:00,Fungistop,Online Store,380.0,Merck,South Korea,APAC,Store05
2021-03-16 00:00:00,Immunomax,Online Store,320.0,Pfizer,South Korea,APAC,Store04
2021-03-16 00:00:00,Diabecheck,Chain Store,382.0,Merck,Germany,EMEA,Store02
2021-03-16 00:00:00,Hepaheal,Chain Store,444.0,Pfizer,USA,,Store01
2021-03-16 00:00:00,Diabetrol,Chain Store,382.0,Merck,USA,,Store09
2021-03-16 00:00:00,Immunomax,Retail Store,464.0,Pfizer,South Korea,APAC,Store10
2021-03-16 00:00:00,Thyrocare,Chain Store,196.0,Pfizer,Germany,EMEA,Store06
2021-03-16 00:00:00,Cardiox,Chain Store,127.0,Bayer,Germany,EMEA,Store08
2021-03-16 00:00:00,Immunomax,Chain Store,271.0,Pfizer,USA,,Store02
2021-03-16 00:00:00,Paingelix,Retail Store,214.0,Bayer,South Korea,APAC,Store06
2021-03-16 00:00:00,Hepafix,Chain Store,452.0,Merck,USA,,Store04
2021-03-16 00:00:00,Cancerend,Online Store,403.0,Bayer,Germany,EMEA,Store02
2021-03-16 00:00:00,Osteogrow,Online Store,207.0,Pfizer,Canada,,Store04
2021-03-16 00:00:00,Diabecheck,Retail Store,446.0,Merck,South Korea,APAC,Store07
2021-03-16 00:00:00,Dermaglow,Retail Store,277.0,Merck,Canada,,Store02
2021-03-16 00:00:00,Bronchosafe,Retail Store,464.0,Bayer,Egypt,EMEA,Store09
2021-03-16 00:00:00,Osteofix,Chain Store,347.0,Pfizer,Germany,EMEA,Store09
2021-03-16 00:00:00,Bronchosafe,Chain Store,271.0,Bayer,USA,,Store05
2021-03-16 00:00:00,Neurofix,Retail Store,779.0,Pfizer,Australia,APAC,Store11
2021-03-16 00:00:00,Diabecheck,Online Store,356.0,Merck,Australia,APAC,Store04
2021-03-16 00:00:00,Virustop,Chain Store,266.0,Merck,South Korea,APAC,Store02
2021-03-16 00:00:00,Cancerend,Retail Store,779.0,Bayer,Germany,EMEA,Store09
2021-03-16 00:00:00,Hepafix,Online Store,296.0,Merck,USA,,Store12
2021-03-16 00:00:00,Hepaheal,Online Store,290.0,Pfizer,Germany,EMEA,Store05
2021-03-16 00:00:00,Paingelix,Chain Store,125.0,Bayer,USA,,Store12
2021-03-16 00:00:00,Fungistop,Chain Store,70.0,Merck,Canada,,Store02
2021-03-16 00:00:00,Bronchosafe,Online Store,327.0,Bayer,Egypt,EMEA,Store09
2021-03-16 00:00:00,Thyrocare,Online Store,403.0,Pfizer,Egypt,EMEA,Store09
2021-03-16 00:00:00,Paingelix,Online Store,256.0,Bayer,Egypt,EMEA,Store04
2021-03-16 00:00:00,Fungistop,Retail Store,302.0,Merck,Egypt,EMEA,Store08
2021-03-16 00:00:00,Cardioplus,Online Store,251.0,Bayer,Canada,,Store01
2021-03-16 00:00:00,Thyrocare,Retail Store,763.0,Pfizer,Egypt,EMEA,Store10
2021-03-23 00:00:00,Hepafix,Online Store,308.0,Merck,Canada,,Store12
2021-03-23 00:00:00,Hepafix,Chain Store,470.0,Merck,South Korea,APAC,Store10
2021-03-23 00:00:00,Fungistop,Retail Store,307.0,Merck,Australia,APAC,Store12
2021-03-23 00:00:00,Osteofix,Online Store,207.0,Pfizer,Canada,,Store10
2021-03-23 00:00:00,Cardiox,Chain Store,128.0,Bayer,South Korea,APAC,Store01
2021-03-23 00:00:00,Bronchosafe,Online Store,328.0,Bayer,Australia,APAC,Store09
2021-03-23 00:00:00,Osteofix,Chain Store,341.0,Pfizer,South Korea,APAC,Store02
2021-03-23 00:00:00,Cardiox,Online Store,252.0,Bayer,USA,,Store01
2021-03-23 00:00:00,AntifungalY,Retail Store,313.0,Bayer,Australia,APAC,Store07
2021-03-23 00:00:00,Dermacil,Chain Store,380.0,Merck,Egypt,EMEA,Store01
2021-03-23 00:00:00,Dermacil,Retail Store,248.0,Merck,South Korea,APAC,Store03
2021-03-23 00:00:00,Immunoboost,Online Store,322.0,Pfizer,Egypt,EMEA,Store06
2021-03-23 00:00:00,Virustop,Online Store,322.0,Merck,Canada,,Store09
2021-03-23 00:00:00,Paingelix,Online Store,252.0,Bayer,Canada,,Store04
2021-03-23 00:00:00,Cancerend,Retail Store,771.0,Bayer,Australia,APAC,Store06
2021-03-23 00:00:00,Neurofix,Retail Store,771.0,Pfizer,Australia,APAC,Store02
2021-03-23 00:00:00,Hepaheal,Online Store,302.0,Pfizer,South Korea,APAC,Store11
2021-03-23 00:00:00,Diabecheck,Online Store,334.0,Merck,South Korea,APAC,Store05
2021-03-23 00:00:00,Osteogrow,Online Store,202.0,Pfizer,South Korea,APAC,Store04
2021-03-23 00:00:00,Paingelix,Chain Store,125.0,Bayer,Australia,APAC,Store04
2021-03-23 00:00:00,Hepaheal,Chain Store,460.0,Pfizer,South Korea,APAC,Store05
2021-03-23 00:00:00,Diabecheck,Chain Store,360.0,Merck,Australia,APAC,Store08
2021-03-23 00:00:00,Thyrocare,Chain Store,199.0,Pfizer,Australia,APAC,Store08
2021-03-23 00:00:00,Immunomax,Chain Store,275.0,Pfizer,Germany,EMEA,Store05
2021-03-23 00:00:00,Paingelix,Retail Store,215.0,Bayer,USA,,Store11
2021-03-23 00:00:00,Cancerend,Online Store,400.0,Bayer,South Korea,APAC,Store01
2021-03-23 00:00:00,Dermaglow,Retail Store,248.0,Merck,Egypt,EMEA,Store10
2021-03-23 00:00:00,Immunomax,Online Store,322.0,Pfizer,Canada,,Store10
2021-03-23 00:00:00,Bronchosafe,Chain Store,275.0,Bayer,Australia,APAC,Store04
2021-03-23 00:00:00,Cardioplus,Online Store,248.0,Bayer,Canada,,Store12
2021-03-23 00:00:00,Fungistop,Chain Store,70.0,Merck,Germany,EMEA,Store06
2021-03-23 00:00:00,Diabetrol,Retail Store,420.0,Merck,USA,,Store12
2021-03-23 00:00:00,Cardioplus,Retail Store,211.0,Bayer,Germany,EMEA,Store06
2021-03-23 00:00:00,Cancerend,Chain Store,203.0,Bayer,USA,,Store04
2021-03-23 00:00:00,Dermaglow,Chain Store,387.0,Merck,Canada,,Store06
2021-03-23 00:00:00,Neurofix,Online Store,392.0,Pfizer,Australia,APAC,Store01
2021-03-23 00:00:00,Hepafix,Retail Store,430.0,Merck,USA,,Store04
2021-03-23 00:00:00,Thyrocare,Retail Store,755.0,Pfizer,Canada,,Store04
2021-03-23 00:00:00,AntifungalY,Online Store,388.0,Bayer,USA,,Store10
2021-03-23 00:00:00,Neurofix,Chain Store,199.0,Pfizer,South Korea,APAC,Store05
2021-03-23 00:00:00,Dermaglow,Online Store,341.0,Merck,USA,,Store06
2021-03-23 00:00:00,AntifungalY,Chain Store,70.0,Bayer,Egypt,EMEA,Store06
2021-03-23 00:00:00,Osteogrow,Retail Store,274.0,Pfizer,Germany,EMEA,Store09
2021-03-23 00:00:00,Immunoboost,Chain Store,275.0,Pfizer,South Korea,APAC,Store05
2021-03-23 00:00:00,Virustop,Chain Store,270.0,Merck,Egypt,EMEA,Store09
2021-03-23 00:00:00,Hepaheal,Retail Store,439.0,Pfizer,Canada,,Store08
2021-03-23 00:00:00,Cardiox,Retail Store,215.0,Bayer,Canada,,Store10
2021-03-23 00:00:00,Diabetrol,Chain Store,360.0,Merck,USA,,Store10
2021-03-23 00:00:00,Bronchosafe,Retail Store,482.0,Bayer,Australia,APAC,Store10
2021-03-23 00:00:00,Immunoboost,Retail Store,472.0,Pfizer,Germany,EMEA,Store03
2021-03-23 00:00:00,Virustop,Retail Store,482.0,Merck,South Korea,APAC,Store09
2021-03-23 00:00:00,Fungistop,Online Store,388.0,Merck,USA,,Store05
2021-03-23 00:00:00,Cardioplus,Chain Store,125.0,Bayer,Egypt,EMEA,Store01
2021-03-23 00:00:00,Diabetrol,Online Store,327.0,Merck,USA,,Store05
2021-03-23 00:00:00,Diabecheck,Retail Store,420.0,Merck,Australia,APAC,Store02
2021-03-23 00:00:00,Immunomax,Retail Store,482.0,Pfizer,South Korea,APAC,Store08
2021-03-23 00:00:00,Thyrocare,Online Store,400.0,Pfizer,Egypt,EMEA,Store12
2021-03-23 00:00:00,Osteogrow,Chain Store,335.0,Pfizer,South Korea,APAC,Store01
2021-03-23 00:00:00,Osteofix,Retail Store,280.0,Pfizer,Germany,EMEA,Store10
2021-03-23 00:00:00,Dermacil,Online Store,341.0,Merck,Egypt,EMEA,Store05
2021-03-30 00:00:00,Paingelix,Chain Store,144.0,Bayer,USA,,Store12
2021-03-30 00:00:00,AntifungalY,Online Store,458.0,Bayer,South Korea,APAC,Store06
2021-03-30 00:00:00,Thyrocare,Chain Store,219.0,Pfizer,USA,,Store01
2021-03-30 00:00:00,Hepafix,Chain Store,511.0,Merck,Canada,,Store10
2021-03-30 00:00:00,Osteogrow,Chain Store,375.0,Pfizer,South Korea,APAC,Store12
2021-03-30 00:00:00,Thyrocare,Online Store,452.0,Pfizer,Egypt,EMEA,Store11
2021-03-30 00:00:00,Hepaheal,Retail Store,492.0,Pfizer,Germany,EMEA,Store11
2021-03-30 00:00:00,Cardiox,Chain Store,147.0,Bayer,Germany,EMEA,Store12
2021-03-30 00:00:00,Cardioplus,Chain Store,144.0,Bayer,Australia,APAC,Store07
2021-03-30 00:00:00,Immunomax,Chain Store,308.0,Pfizer,Germany,EMEA,Store04
2021-03-30 00:00:00,Fungistop,Retail Store,363.0,Merck,South Korea,APAC,Store06
2021-03-30 00:00:00,Hepafix,Retail Store,483.0,Merck,USA,,Store07
2021-03-30 00:00:00,Osteogrow,Retail Store,302.0,Pfizer,Australia,APAC,Store08
2021-03-30 00:00:00,Immunomax,Online Store,364.0,Pfizer,Egypt,EMEA,Store12
2021-03-30 00:00:00,Cardiox,Online Store,291.0,Bayer,Germany,EMEA,Store11
2021-03-30 00:00:00,Paingelix,Online Store,291.0,Bayer,Australia,APAC,Store12
2021-03-30 00:00:00,Dermacil,Retail Store,285.0,Merck,Australia,APAC,Store02
2021-03-30 00:00:00,Bronchosafe,Chain Store,308.0,Bayer,Egypt,EMEA,Store03
2021-03-30 00:00:00,Dermacil,Chain Store,428.0,Merck,Egypt,EMEA,Store11
2021-03-30 00:00:00,Cancerend,Chain Store,223.0,Bayer,Canada,,Store05
2021-03-30 00:00:00,Dermacil,Online Store,405.0,Merck,Canada,,Store01
2021-03-30 00:00:00,Bronchosafe,Online Store,371.0,Bayer,Australia,APAC,Store07
2021-03-30 00:00:00,Osteogrow,Online Store,224.0,Pfizer,South Korea,APAC,Store01
2021-03-30 00:00:00,Immunomax,Retail Store,544.0,Pfizer,South Korea,APAC,Store07
2021-03-30 00:00:00,Diabecheck,Retail Store,464.0,Merck,Canada,,Store10
2021-03-30 00:00:00,Immunoboost,Chain Store,308.0,Pfizer,USA,,Store12
2021-03-30 00:00:00,Hepafix,Online Store,337.0,Merck,Germany,EMEA,Store02
2021-03-30 00:00:00,Cancerend,Retail Store,868.0,Bayer,Australia,APAC,Store07
2021-03-30 00:00:00,Virustop,Retail Store,544.0,Merck,Canada,,Store08
2021-03-30 00:00:00,Bronchosafe,Retail Store,544.0,Bayer,Egypt,EMEA,Store01
2021-03-30 00:00:00,Hepaheal,Chain Store,501.0,Pfizer,Germany,EMEA,Store12
2021-03-30 00:00:00,Immunoboost,Retail Store,533.0,Pfizer,Australia,APAC,Store02
2021-03-30 00:00:00,Osteofix,Chain Store,382.0,Pfizer,Australia,APAC,Store02
2021-03-30 00:00:00,Neurofix,Online Store,444.0,Pfizer,Germany,EMEA,Store12
2021-03-30 00:00:00,Diabetrol,Retail Store,464.0,Merck,Germany,EMEA,Store10
2021-03-30 00:00:00,Fungistop,Online Store,458.0,Merck,South Korea,APAC,Store09
2021-03-30 00:00:00,Dermaglow,Retail Store,285.0,Merck,Canada,,Store11
2021-03-30 00:00:00,Immunoboost,Online Store,364.0,Pfizer,Canada,,Store01
2021-03-30 00:00:00,Hepaheal,Online Store,331.0,Pfizer,USA,,Store01
2021-03-30 00:00:00,Osteofix,Online Store,228.0,Pfizer,Canada,,Store07
2021-03-30 00:00:00,Virustop,Online Store,364.0,Merck,Germany,EMEA,Store08
2021-03-30 00:00:00,Paingelix,Retail Store,251.0,Bayer,USA,,Store02
2021-03-30 00:00:00,Cardioplus,Retail Store,246.0,Bayer,South Korea,APAC,Store10
2021-03-30 00:00:00,Cardiox,Retail Store,251.0,Bayer,Egypt,EMEA,Store02
2021-03-30 00:00:00,AntifungalY,Retail Store,370.0,Bayer,Egypt,EMEA,Store08
2021-03-30 00:00:00,Neurofix,Chain Store,219.0,Pfizer,Germany,EMEA,Store07
2021-03-30 00:00:00,Cardioplus,Online Store,285.0,Bayer,South Korea,APAC,Store05
2021-03-30 00:00:00,Thyrocare,Retail Store,851.0,Pfizer,USA,,Store06
2021-03-30 00:00:00,Diabetrol,Online Store,363.0,Merck,Canada,,Store01
2021-03-30 00:00:00,Virustop,Chain Store,301.0,Merck,South Korea,APAC,Store02
2021-03-30 00:00:00,Osteofix,Retail Store,308.0,Pfizer,Australia,APAC,Store08
2021-03-30 00:00:00,Dermaglow,Chain Store,437.0,Merck,South Korea,APAC,Store04
2021-03-30 00:00:00,AntifungalY,Chain Store,84.0,Bayer,South Korea,APAC,Store10
2021-03-30 00:00:00,Diabecheck,Chain Store,397.0,Merck,Canada,,Store10
2021-03-30 00:00:00,Fungistop,Chain Store,84.0,Merck,Canada,,Store12
2021-03-30 00:00:00,Diabetrol,Chain Store,397.0,Merck,South Korea,APAC,Store03
2021-03-30 00:00:00,Cancerend,Online Store,452.0,Bayer,Germany,EMEA,Store09
2021-03-30 00:00:00,Diabecheck,Online Store,370.0,Merck,Canada,,Store04
2021-03-30 00:00:00,Neurofix,Retail Store,868.0,Pfizer,USA,,Store05
2021-03-30 00:00:00,Dermaglow,Online Store,405.0,Merck,Australia,APAC,Store08
2021-04-06 00:00:00,Immunomax,Retail Store,518.0,Pfizer,Egypt,EMEA,Store02
2021-04-06 00:00:00,Dermacil,Retail Store,264.0,Merck,Germany,EMEA,Store06
2021-04-06 00:00:00,AntifungalY,Chain Store,81.0,Bayer,Germany,EMEA,Store10
2021-04-06 00:00:00,Neurofix,Chain Store,202.0,Pfizer,USA,,Store11
2021-04-06 00:00:00,Osteogrow,Online Store,220.0,Pfizer,South Korea,APAC,Store12
2021-04-06 00:00:00,AntifungalY,Retail Store,349.0,Bayer,Australia,APAC,Store04
2021-04-06 00:00:00,Cardioplus,Retail Store,228.0,Bayer,Australia,APAC,Store11
2021-04-06 00:00:00,Hepafix,Online Store,324.0,Merck,South Korea,APAC,Store12
2021-04-06 00:00:00,Diabetrol,Retail Store,433.0,Merck,Canada,,Store02
2021-04-06 00:00:00,Cancerend,Chain Store,206.0,Bayer,Australia,APAC,Store10
2021-04-06 00:00:00,Osteofix,Retail Store,304.0,Pfizer,Canada,,Store05
2021-04-06 00:00:00,Diabetrol,Online Store,337.0,Merck,USA,,Store10
2021-04-06 00:00:00,Hepafix,Chain Store,494.0,Merck,Australia,APAC,Store12
2021-04-06 00:00:00,Diabecheck,Online Store,344.0,Merck,Canada,,Store08
2021-04-06 00:00:00,Fungistop,Retail Store,342.0,Merck,Australia,APAC,Store03
2021-04-06 00:00:00,Hepaheal,Retail Store,460.0,Pfizer,Australia,APAC,Store05
2021-04-06 00:00:00,Thyrocare,Retail Store,784.0,Pfizer,Canada,,Store11
2021-04-06 00:00:00,Cardioplus,Chain Store,136.0,Bayer,Germany,EMEA,Store04
2021-04-06 00:00:00,Osteogrow,Retail Store,298.0,Pfizer,South Korea,APAC,Store06
2021-04-06 00:00:00,Bronchosafe,Online Store,357.0,Bayer,Australia,APAC,Store01
2021-04-06 00:00:00,Virustop,Online Store,350.0,Merck,Egypt,EMEA,Store08
2021-04-06 00:00:00,Immunoboost,Chain Store,295.0,Pfizer,Australia,APAC,Store08
2021-04-06 00:00:00,Neurofix,Online Store,405.0,Pfizer,South Korea,APAC,Store01
2021-04-06 00:00:00,Osteofix,Online Store,224.0,Pfizer,Australia,APAC,Store03
2021-04-06 00:00:00,Dermacil,Chain Store,392.0,Merck,Egypt,EMEA,Store11
2021-04-06 00:00:00,Cardiox,Chain Store,139.0,Bayer,Egypt,EMEA,Store05
2021-04-06 00:00:00,Dermacil,Online Store,380.0,Merck,Germany,EMEA,Store09
2021-04-06 00:00:00,Immunomax,Chain Store,295.0,Pfizer,South Korea,APAC,Store03
2021-04-06 00:00:00,Fungistop,Chain Store,81.0,Merck,Canada,,Store04
2021-04-06 00:00:00,Diabetrol,Chain Store,371.0,Merck,Germany,EMEA,Store12
2021-04-06 00:00:00,AntifungalY,Online Store,431.0,Bayer,Canada,,Store12
2021-04-06 00:00:00,Thyrocare,Online Store,413.0,Pfizer,Canada,,Store04
2021-04-06 00:00:00,Dermaglow,Retail Store,264.0,Merck,Canada,,Store11
2021-04-06 00:00:00,Paingelix,Chain Store,136.0,Bayer,Germany,EMEA,Store01
2021-04-06 00:00:00,Osteogrow,Chain Store,361.0,Pfizer,Germany,EMEA,Store05
2021-04-06 00:00:00,Dermaglow,Chain Store,399.0,Merck,Australia,APAC,Store04
2021-04-06 00:00:00,Hepaheal,Online Store,317.0,Pfizer,Egypt,EMEA,Store04
2021-04-06 00:00:00,Cardiox,Retail Store,232.0,Bayer,South Korea,APAC,Store04
2021-04-06 00:00:00,Osteofix,Chain Store,368.0,Pfizer,South Korea,APAC,Store06
2021-04-06 00:00:00,Immunoboost,Retail Store,508.0,Pfizer,Germany,EMEA,Store03
2021-04-06 00:00:00,Virustop,Chain Store,289.0,Merck,Canada,,Store10
2021-04-06 00:00:00,Cardioplus,Online Store,274.0,Bayer,USA,,Store11
2021-04-06 00:00:00,Neurofix,Retail Store,800.0,Pfizer,South Korea,APAC,Store01
2021-04-06 00:00:00,Fungistop,Online Store,431.0,Merck,USA,,Store01
2021-04-06 00:00:00,Immunoboost,Online Store,350.0,Pfizer,Canada,,Store07
2021-04-06 00:00:00,Thyrocare,Chain Store,202.0,Pfizer,Canada,,Store09
2021-04-06 00:00:00,Hepaheal,Chain Store,484.0,Pfizer,Canada,,Store04
2021-04-06 00:00:00,Cardiox,Online Store,279.0,Bayer,South Korea,APAC,Store08
2021-04-06 00:00:00,Paingelix,Online Store,279.0,Bayer,South Korea,APAC,Store08
2021-04-06 00:00:00,Diabecheck,Chain Store,371.0,Merck,Australia,APAC,Store07
2021-04-06 00:00:00,Cancerend,Online Store,413.0,Bayer,Canada,,Store11
2021-04-06 00:00:00,Bronchosafe,Chain Store,295.0,Bayer,Germany,EMEA,Store08
2021-04-06 00:00:00,Hepafix,Retail Store,451.0,Merck,Canada,,Store08
2021-04-06 00:00:00,Diabecheck,Retail Store,433.0,Merck,USA,,Store05
2021-04-06 00:00:00,Virustop,Retail Store,518.0,Merck,South Korea,APAC,Store04
2021-04-06 00:00:00,Dermaglow,Online Store,380.0,Merck,Germany,EMEA,Store12
2021-04-06 00:00:00,Cancerend,Retail Store,800.0,Bayer,Egypt,EMEA,Store04
2021-04-06 00:00:00,Bronchosafe,Retail Store,518.0,Bayer,Canada,,Store08
2021-04-06 00:00:00,Immunomax,Online Store,350.0,Pfizer,Germany,EMEA,Store06
2021-04-06 00:00:00,Paingelix,Retail Store,232.0,Bayer,Australia,APAC,Store10
2021-04-13 00:00:00,Dermaglow,Retail Store,247.0,Merck,USA,,Store10
2021-04-13 00:00:00,Dermaglow,Online Store,349.0,Merck,USA,,Store12
2021-04-13 00:00:00,Cardioplus,Retail Store,226.0,Bayer,Australia,APAC,Store08
2021-04-13 00:00:00,Diabecheck,Chain Store,379.0,Merck,Egypt,EMEA,Store08
